Date,Normal,Student-t,Historical,GARCH-CCC,FHS-EWMA
2012-06-12,2.9137635182218204,3.261487262391776,3.4371590906609772,2.57498147387596,2.843731510155737
2012-06-13,2.9137756686195004,3.2615065358408244,3.4371590906609772,2.5051344657087853,2.9776767709682095
2012-06-14,2.918137955089599,3.2658657892838616,3.4371590906609772,2.4399349362682625,2.265056862962566
2012-06-15,2.900140834547676,3.246915857977223,3.4371590906609772,2.406357648912994,2.4450465473246914
2012-06-18,2.898742978574783,3.2460186543148133,3.4371590906609772,2.473436611613706,2.2943163919467056
2012-06-19,2.897305817321097,3.244503389777611,3.4371590906609772,2.3663327851910205,2.6222525594727832
2012-06-20,2.8962080577432747,3.244011039321823,3.4371590906609772,2.434554432805073,2.906743303372755
2012-06-21,2.893699243395813,3.241444050721163,3.4371590906609772,2.297486554803138,2.489254802623252
2012-06-22,2.9140905671479627,3.263542167615279,3.4371590906609772,2.5684448036068366,3.1941015323086375
2012-06-25,2.914096124511906,3.26353573024358,3.4371590906609772,2.4772150916156708,2.351745354572
2012-06-26,2.9199952532922784,3.2699201239681708,3.4371590906609772,2.565793882787912,3.0967668609417003
2012-06-27,2.9194982222997257,3.2694920027082013,3.4371590906609772,2.433488339955384,2.3692431002156393
2012-06-28,2.919310433910749,3.2691364314954763,3.4371590906609772,2.360036204461867,2.3184864959718543
2012-06-29,2.9087280706802368,3.2577568508251007,3.4371590906609772,2.3054363988778546,2.2661206081059353
2012-07-02,2.918035170604897,3.269048204361867,3.4371590906609772,2.5640669620133947,2.4096250611408836
2012-07-03,2.9191985871274078,3.2700053771760538,3.4371590906609772,2.452751552707533,2.3350073012612764
2012-07-06,2.9194367439947353,3.2704742543606065,3.4371590906609772,2.4212164770072944,2.324011126438942
2012-07-09,2.9350984500921387,3.286724797486097,3.4371590906609772,2.5069165303133447,2.39888639700406
2012-07-10,2.9385845172939944,3.2903893387457384,3.4371590906609772,2.4193544464947885,3.1021269297627114
2012-07-11,2.9458793395911216,3.2981564985347505,3.4371590906609772,2.4159491128977493,2.3639132096683344
2012-07-12,2.9484665081680634,3.3009323086735978,3.4371590906609772,2.3956791882161914,2.3616413822233464
2012-07-13,2.954240894000491,3.3062925495269244,3.4371590906609772,2.3758882221337814,2.3643135625680975
2012-07-16,2.9538299778535224,3.30579777025017,3.4371590906609772,2.4326078970368092,2.429154473009495
2012-07-17,2.9566279744538315,3.308549400426158,3.4371590906609772,2.279009929291379,2.3712639051254696
2012-07-18,2.956855237404411,3.308303344878781,3.4371590906609772,2.198506129564752,2.322286885107926
2012-07-19,2.959876639251075,3.3120206654865534,3.4371590906609772,2.276629055793072,2.4048654409396413
2012-07-20,2.960731165471447,3.3131413125785096,3.4371590906609772,2.280439195824167,2.483278550954192
2012-07-23,2.97059879024573,3.323271975872646,3.4371590906609772,2.3085088372613627,3.2622648474233853
2012-07-24,2.9792593315795517,3.332508475990192,3.4371590906609772,2.2042940396231376,2.5023102814824365
2012-07-25,2.9725164678349474,3.325217426650164,3.4371590906609772,2.192742707304489,3.290451345471977
2012-07-26,2.97202953189044,3.3247140834530104,3.4371590906609772,2.134933249775716,2.517421458021036
2012-07-27,2.981157943264667,3.335851962404401,3.4371590906609772,2.305492214406245,3.432640764682392
2012-07-30,2.983696508655876,3.339677446683691,3.4371590906609772,2.3597836935522913,3.4587006495744057
2012-07-31,2.9893973727868515,3.3455174415710007,3.4371590906609772,2.273905202164031,2.624690986342385
2012-08-01,2.9832619248695362,3.339231586781272,3.4371590906609772,2.1793918949731568,2.4171680324845224
2012-08-02,2.9752225189999852,3.328487452225426,3.4371590906609772,2.347875422785467,3.480967150025463
2012-08-03,2.980427415150805,3.334055410546063,3.4371590906609772,2.2564935565978836,2.790232085337262
2012-08-06,2.9890127859322426,3.344526177907139,3.4371590906609772,2.3567915868550506,3.6661031318445376
2012-08-07,2.9890314191603577,3.34463918023736,3.4371590906609772,2.309657831544036,3.5076280443214505
2012-08-08,2.9877039959421685,3.343505137949287,3.4371590906609772,2.2675073685385847,3.471911706520053
2012-08-09,2.986355734368691,3.3421540314319436,3.4371590906609772,2.1950362007058457,2.462304415119875
2012-08-10,2.969857308768205,3.3247135134060652,3.4371590906609772,2.1737306503060845,2.4337793174948246
2012-08-13,2.969721602763295,3.3245808729962967,3.4371590906609772,2.147628941854606,3.4062693108701545
2012-08-14,2.968006701267321,3.3227875134767935,3.4371590906609772,2.1236032901852773,2.295134184688057
2012-08-15,2.9680705715994,3.3228542434758603,3.4371590906609772,2.104596896459825,2.082082752278139
2012-08-16,2.925332153270354,3.2764899859213843,3.4371590906609772,2.0689121984075327,2.167687045571303
2012-08-17,2.925668933430826,3.2769517108406663,3.4371590906609772,2.0634417793873845,1.9850796429235325
2012-08-20,2.8467935243996325,3.1907678500560372,3.135936530105517,2.0233375147379236,2.109661784055172
2012-08-21,2.844940354796567,3.1887993043738603,3.135936530105517,2.0027291506886833,1.8647741863462493
2012-08-22,2.7613805570844057,3.0971007912879562,2.803243925729584,1.968818229489439,1.8786345243398923
2012-08-23,2.7378706511892283,3.0690324903532042,2.803243925729584,1.9582758238772324,1.8127284568347348
2012-08-24,2.679067724761342,3.004596704500645,2.5557256938635,1.9492945874764303,1.8386029172666243
2012-08-27,2.6546304381546313,2.975797212962765,2.5557256938635,1.9519516708645064,1.9288816988665007
2012-08-28,2.656259463217088,2.9774154393103234,2.5557256938635,1.92114345529436,1.8478782275652308
2012-08-29,2.6486512646085627,2.9677958638551583,2.5557256938635,1.9223209099415968,1.8385858286667915
2012-08-30,2.643468892545258,2.9623386430962992,2.5557256938635,1.895886087248748,1.787361145522472
2012-08-31,2.6468070919676268,2.965814039810186,2.5557256938635,1.9066122236530867,1.647877619026335
2012-09-05,2.5749504182362393,2.8874506065929193,2.450969593050506,1.865561885294412,1.694634939148592
2012-09-06,2.541677470926072,2.851348746263809,2.450969593050506,1.803650286853705,1.7118531139734052
2012-09-07,2.5481999577781025,2.859743497413889,2.450969593050506,1.9609223789855208,1.8340520228118629
2012-09-10,2.52495884065462,2.8325304700468674,2.450969593050506,1.9466302581713604,1.9443231537749153
2012-09-11,2.526008002122267,2.833224045804708,2.450969593050506,1.933869733515321,1.9050639337025335
2012-09-12,2.5166287996820524,2.823345501405866,2.450969593050506,1.9103101935564966,1.7942275075019836
2012-09-13,2.5131686025751163,2.8187978751232468,2.450969593050506,1.888683534323866,1.7228498243349741
2012-09-14,2.492087765252318,2.7943476537569736,2.450969593050506,1.9268786366585648,2.060416898925191
2012-09-17,2.494973820369047,2.798039319484898,2.450969593050506,1.9408721019372759,2.0602070704297466
2012-09-18,2.498130878968856,2.801331364733379,2.450969593050506,1.9256399072280341,1.865043589707938
2012-09-19,2.4902769648105525,2.7928698939933287,2.450969593050506,1.8981968525020971,1.7593336819681815
2012-09-20,2.4647113860964267,2.7652093415642276,2.450969593050506,1.857095992185965,1.710532463794371
2012-09-21,2.4596954484447386,2.758665505125839,2.450969593050506,1.841987863324457,1.7626059783522476
2012-09-24,2.455226803181644,2.7538565918848805,2.450969593050506,1.8268352558606855,1.6673766782026371
2012-09-25,2.4341544255469767,2.7308643106377715,2.450969593050506,1.8031465994354814,1.729674097844529
2012-09-26,2.4410554747490236,2.7381791315920783,2.450969593050506,1.8319067367350943,1.7545614615590512
2012-09-27,2.442768157096566,2.7392057523178104,2.450969593050506,1.8297747337024857,1.7102650888335988
2012-09-28,2.4364149144181546,2.7314531274869127,2.450969593050506,1.8376590016308865,1.6237795006417768
2012-10-01,2.4269371566034366,2.719760773835107,2.450969593050506,1.830211816247863,1.7023416671174676
2012-10-02,2.4268512574905134,2.7195859990169358,2.450969593050506,1.843314041455854,1.7089064193756347
2012-10-03,2.420932376263036,2.713489005683639,2.450969593050506,1.8245063705199493,1.6770832833098341
2012-10-04,2.41897524443883,2.711516226294475,2.450969593050506,1.8079766610180819,1.5495522815932827
2012-10-05,2.380854823980401,2.6701790362946687,2.384828558001996,1.7720372990229858,1.4267169751517343
2012-10-10,2.332469391321564,2.6174096986316613,2.116366405791285,1.7142021323137993,1.555094012657415
2012-10-11,2.3481271603439953,2.63408033992143,2.116366405791285,1.7604469151541742,1.6178081797817119
2012-10-12,2.3432445718580177,2.627971578890964,2.116366405791285,1.7445291291670122,1.573255046442481
2012-10-15,2.3396647302962523,2.623392926944138,2.116366405791285,1.739602085919378,1.5583652700596828
2012-10-16,2.3296005712852135,2.6130020305920967,2.116366405791285,1.7283824637997403,1.5480661993154579
2012-10-17,2.3238002174715366,2.6059800855507245,2.116366405791285,1.7351035408237745,1.4780377590171794
2012-10-18,2.2883887448830245,2.5673449254346785,2.0007777043578026,1.7825257764221523,1.788434686373853
2012-10-19,2.260796358461592,2.537248698689873,1.9887569756085612,2.0905695469170946,1.8190184249779127
2012-10-22,2.2699944623007355,2.545861391773396,1.9887569756085612,2.1336479854303008,1.900746043157084
2012-10-23,2.2534332455657125,2.526320857091134,1.9887569756085612,1.9151214510773047,1.9551901742908846
2012-10-24,2.245441392608863,2.5159490137618468,1.9887569756085612,2.0877963232158665,2.121089609608844
2012-10-25,2.248529576130126,2.519212836345801,1.9887569756085612,1.9154009655318047,2.052542177746552
2012-10-26,2.2481018893448215,2.5185813584838757,1.9887569756085612,1.9313970133518623,1.9987610618121252
2012-10-31,2.2462836760390528,2.5166983205756948,1.9887569756085612,1.9116738087168843,1.9750738161327366
2012-11-01,2.243823202704957,2.513612117044409,1.9887569756085612,1.8919062220502043,1.9319577343967467
2012-11-02,2.229561996136707,2.4993237646682105,1.9887569756085612,1.9153219165086748,2.072165631656046
2012-11-05,2.2334256084325284,2.5034508656533903,1.9887569756085612,1.9562941028327188,2.2164702294592002
2012-11-06,2.2293585496776176,2.499205235262764,1.9887569756085612,1.9089188481838433,2.1593986889897097
2012-11-07,2.2246694758571977,2.4944898787393592,1.9887569756085612,1.8963850540205496,1.9689947093314983
2012-11-08,2.239018647978964,2.5090625456212075,1.9887569756085612,2.03722218540687,2.2162689558481508
2012-11-09,2.237626571614954,2.50635951594,1.9887569756085612,2.0153390158191438,2.075462922194517
2012-11-14,2.2260374306308206,2.493864742652098,1.9887569756085612,1.974715916285669,2.029436869825585
2012-11-15,2.235123374225605,2.503399802778319,1.9887569756085612,2.024724299476576,1.9785614292202125
2012-11-16,2.2033898960383382,2.466155601060641,1.9887569756085612,1.9864236774103297,2.1904824162928898
2012-11-19,2.2037675658361024,2.466504421415772,1.9887569756085612,1.9659284303980566,1.8989710032403633
2012-11-20,2.1768185495169914,2.437688678740504,1.9013818054511835,2.0391711905278767,1.935130959748983
2012-11-21,2.1342070801245097,2.3911252872601927,1.703639243334627,1.9695945576111473,1.9431045989517735
2012-11-26,2.132238637662358,2.388727763013941,1.703639243334627,1.9497072441593701,1.998228202940183
2012-11-27,2.132505720355209,2.3883394423000266,1.703639243334627,1.9369598067409304,1.8671172908520721
2012-11-28,2.130999994747885,2.3867316377018146,1.703639243334627,1.9216556747884634,1.8447100401041483
2012-11-29,2.1317421185424257,2.387233395602002,1.703639243334627,1.9092386670416712,1.8276548944044986
2012-11-30,2.131743244425821,2.3872374731788133,1.703639243334627,1.8982075107532372,1.7990284077381067
2012-12-03,2.0697178039526913,2.3191303310843865,1.7033428402967759,1.8556964263792992,1.9048526352611006
2012-12-04,2.0711567150813166,2.3204096278694246,1.7033428402967759,1.8319370612030352,1.7876004731614985
2012-12-05,2.0527022401675286,2.3005449977950962,1.7033428402967759,1.838289295469768,1.7291781545984741
2012-12-06,2.0320681566759085,2.2782956202431537,1.7033428402967759,1.775134083789579,1.7014311522925902
2012-12-07,2.009868537781827,2.254203244402125,1.7028036476757813,1.7830882320360737,1.6953492094466112
2012-12-10,1.9986025635650617,2.2423453400685656,1.7028036476757813,1.7414835402015942,1.6872786216866678
2012-12-11,1.9793516406034004,2.2217125890247207,1.7028036476757813,1.711375922703204,1.694422946139087
2012-12-12,1.9795196326652855,2.222042239441522,1.7028036476757813,1.7324036877142386,1.655651844639912
2012-12-13,1.956699844163492,2.197270965295198,1.7028036476757813,1.7129997991409336,1.6151785147883908
2012-12-14,1.9337111680856798,2.169968745708304,1.7028036476757813,1.69142568398247,1.5986348874665854
2012-12-17,1.9346078015075527,2.170850572006559,1.7028036476757813,1.6799189467959488,1.5366487707952867
2012-12-18,1.8933134070082636,2.123546921410215,1.7028036476757813,1.832383136100473,1.6332576103115921
2012-12-19,1.8960938799378082,2.127068387656173,1.7028036476757813,1.8444157639288732,1.6755170828589905
2012-12-20,1.8964016278614926,2.1273820795116447,1.7028036476757813,1.712522706540197,1.6454331937370172
2012-12-21,1.8963615849463868,2.127054682940495,1.7028036476757813,1.6977709361508602,1.63490957134794
2012-12-24,1.9014738975976884,2.1325046365749136,1.7028036476757813,1.7108581459983423,1.6569005956130414
2012-12-27,1.905647770312895,2.136870790470676,1.7028036476757813,1.7002706771969198,1.5685886555104591
2012-12-28,1.8820432634375093,2.1112382309216207,1.6403002753005016,1.6778986346000804,1.5267615059348454
2012-12-31,1.887156897252678,2.1158332876376873,1.6403002753005016,1.7471680565714605,1.5777143930452007
2013-01-03,1.874673057275135,2.1028602040763418,1.6403002753005016,1.7169239584331137,1.6099319172316364
2013-01-04,1.8718740866404908,2.0998839306072234,1.6403002753005016,1.6927737205770423,1.6079974492425864
2013-01-07,1.8602202353053479,2.0872659086564336,1.6403002753005016,1.6447364100664905,1.6649277088621353
2013-01-08,1.8614022567587007,2.088407337416893,1.6403002753005016,1.659877328183542,1.593495211562582
2013-01-09,1.8658717818308022,2.0931307791937233,1.6403002753005016,1.7666247287714998,1.5514563131331918
2013-01-10,1.8518220286854257,2.0780308397883225,1.6403002753005016,1.7376041850204311,1.474996832643153
2013-01-11,1.8270519454698202,2.0492480454960127,1.6403002753005016,1.7459964332578168,1.5237252192868032
2013-01-14,1.8135151876123168,2.0348518678329985,1.6403002753005016,1.7430454484830737,1.5969668075225076
2013-01-15,1.8127104850905753,2.033355843202239,1.6403002753005016,1.7050541772511125,1.5547770170190631
2013-01-16,1.8119609840280122,2.032170253589063,1.6403002753005016,1.6683657718324965,1.461113303233514
2013-01-17,1.7925854625053959,2.011099076169702,1.6403002753005016,1.6377755512902556,1.4215201874617271
2013-01-18,1.7918947748555343,2.0102320615151696,1.6403002753005016,1.6923473518842387,1.400691667887838
2013-01-23,1.7901263507051555,2.00835986039527,1.6403002753005016,1.6323742291886627,1.3793114394207298
2013-01-24,1.7936850420314374,2.012755276134072,1.6403002753005016,1.9458009389279254,1.5401275075812877
2013-01-25,1.7932318232664686,2.0123385834208714,1.6403002753005016,1.6782263712914067,1.487723872949252
2013-01-28,1.7928393032948315,2.0123291581514002,1.6403002753005016,1.5883690995866797,1.494284059475842
2013-01-29,1.793335036336798,2.013229939571267,1.6403002753005016,1.7930976124631186,1.5700801841930683
2013-01-30,1.794063084277007,2.0134915961262694,1.6403002753005016,1.7755932571696496,1.569512872186179
2013-01-31,1.812053385786212,2.0328498227875182,1.6403002753005016,2.1358098564577834,1.8873282528955566
2013-02-01,1.8174377051456634,2.0385055091965545,1.6403002753005016,1.958204665435545,1.7818711526795532
2013-02-04,1.8171395430511237,2.0388976185306547,1.6403002753005016,1.8783115542496132,1.8280849602914637
2013-02-05,1.8345433000059246,2.057714016555655,1.6403002753005016,1.8835921057725125,1.8529605090162762
2013-02-06,1.8337983892525638,2.056644217651382,1.6403002753005016,1.8092269771720393,1.7942694194905051
2013-02-07,1.8156959609170606,2.035315854319916,1.6403002753005016,1.7711942946076598,1.7918269823808006
2013-02-08,1.8165730047721151,2.0360247448028903,1.6403002753005016,1.7680062805642902,1.76067710481525
2013-02-11,1.8166541163060899,2.036250567113193,1.6403002753005016,1.7518100954623077,1.7264121831226105
2013-02-12,1.81804218863105,2.037498735961562,1.6403002753005016,1.741847311048395,1.6998468583921305
2013-02-13,1.8152321545009735,2.034557964589585,1.6403002753005016,1.696258590717599,1.661171574502644
2013-02-14,1.8145217884659088,2.0340263465389885,1.6403002753005016,1.7059506173671708,1.6343147051120792
2013-02-15,1.8136334750607446,2.0330909703303703,1.6403002753005016,1.6875012436957717,1.6605356419536417
2013-02-20,1.812250941132234,2.0317091776711083,1.6403002753005016,1.662027627331134,1.559157838083025
2013-02-21,1.8181714812178407,2.0373602973594536,1.6403002753005016,1.723317911521978,1.5961850654554115
2013-02-22,1.8266579017907638,2.046463811130683,1.6403002753005016,1.7296450605775173,1.564090597004366
2013-02-25,1.810469402835255,2.02763099557559,1.6403002753005016,1.7565586638425714,1.6127635677965757
2013-02-26,1.827218625187516,2.045447125459958,1.6403002753005016,1.8720590411940414,1.88398585681453
2013-02-27,1.8270208528115381,2.0453516746886247,1.6403002753005016,1.7849640376241247,1.849551778754602
2013-02-28,1.8296014894669321,2.0485327727861526,1.6403002753005016,1.8321671222100908,1.9050977881417803
2013-03-01,1.831790161589283,2.050773879812761,1.6403002753005016,1.7504728522152524,1.67937950146757
2013-03-04,1.823662669924353,2.0420827899300744,1.6403002753005016,1.762040152185121,1.707235063748688
2013-03-05,1.8234369555060377,2.041717935691827,1.6403002753005016,1.721066916019795,1.6929494082175571
2013-03-06,1.8251467246597244,2.0441144478323414,1.6403002753005016,1.7968371826841936,1.7069634161992688
2013-03-07,1.8218016312367709,2.0406772794592705,1.6403002753005016,1.7747029262550154,1.587386449886368
2013-03-08,1.8161029054405562,2.033988572628219,1.6403002753005016,1.7898901412857342,1.740046037548784
2013-03-11,1.8154200607055808,2.033442092200381,1.6403002753005016,1.8023949459048652,1.699182771680542
2013-03-12,1.8132035655169054,2.0311212098387768,1.6403002753005016,1.7256178032139253,1.6095347078258055
2013-03-13,1.813204168926611,2.030727923603519,1.6403002753005016,1.684889303953924,1.7823431232735862
2013-03-14,1.8132158729882337,2.030719595953805,1.6403002753005016,1.6801621333263315,1.625544563281943
2013-03-15,1.8097254606591673,2.0273100990645894,1.6403002753005016,1.7237136420433832,1.7433145725079373
2013-03-18,1.809634973644151,2.0271857525831027,1.6403002753005016,1.7190996352958945,1.6747214050709842
2013-03-19,1.8098405447238322,2.027406194813276,1.6403002753005016,1.6885138583581332,1.6371087747370714
2013-03-20,1.8128654059525169,2.0303639223354724,1.6403002753005016,1.6704067910546592,1.5077721236605872
2013-03-21,1.8070572429851752,2.024490232324272,1.6403002753005016,1.654341756069966,1.5128589946454076
2013-03-22,1.8129229379292378,2.0307593806427766,1.6403002753005016,1.6819285001402213,1.3970874718335455
2013-03-25,1.797065798445951,2.013654890519091,1.6403002753005016,1.6170490857178934,1.5084345538767967
2013-03-26,1.8001815772769711,2.0167781358553585,1.6403002753005016,1.601639034097955,1.3775941706218786
2013-03-27,1.7958659215759583,2.011536567532567,1.6403002753005016,1.5809815765975177,1.463254399410889
2013-03-28,1.7967665879264554,2.0123709412761985,1.6403002753005016,1.5321955483292173,1.4508488702510505
2013-04-01,1.7958563187820327,2.0115661044117807,1.6403002753005016,1.5521691755429863,1.3061191990405805
2013-04-02,1.7899725231500268,2.0040445707166263,1.6403002753005016,1.5580474369126516,1.4288517505293772
2013-04-03,1.7899267816464333,2.004056598975267,1.6403002753005016,1.5211109488100305,1.4151522254099707
2013-04-04,1.7945739051144607,2.0088823017520787,1.6403002753005016,1.5298124794274883,1.5729338080999642
2013-04-05,1.7958312061154817,2.0100629235052505,1.6403002753005016,1.5074303311036878,1.4749467756668557
2013-04-08,1.795721486377266,2.0099485133286676,1.6403002753005016,1.5088861230960817,1.405232524406495
2013-04-09,1.7899561946576592,2.0038240908075444,1.6403002753005016,1.4625245884196603,1.306339247793478
2013-04-10,1.7885608317219805,2.002191776472407,1.6403002753005016,1.5559506576188404,1.520818615339751
2013-04-11,1.7915998148861951,2.006299782197233,1.6403002753005016,1.640497658258816,1.6273575798445128
2013-04-12,1.7969381968881695,2.0117384861818075,1.6403002753005016,1.8898802948024613,1.5100578598641787
2013-04-15,1.7954090582141573,2.0092843349795357,1.6403002753005016,1.8315210279447967,1.8280107642167973
2013-04-16,1.7997073595092212,2.0139535834061055,1.6403002753005016,1.9035149532981037,1.914521347490167
2013-04-17,1.8002230094873533,2.015085276836405,1.6403002753005016,1.9124387332602355,1.9230134781963097
2013-04-18,1.8074840638815315,2.0229176059791905,1.6403002753005016,1.9069263203602052,1.9263006833625367
2013-04-19,1.8115291375496771,2.0270433732954714,1.6403002753005016,1.8556260047775137,1.958582434928224
2013-04-22,1.8171938326890493,2.032857001698131,1.6403002753005016,4.015463385183998,2.6685858851513125
2013-04-23,1.8132865526240356,2.028994813102327,1.6403002753005016,2.0128868277675886,2.2427467400763996
2013-04-24,1.7921230071453802,2.0063190479295647,1.6403002753005016,2.1704217028931625,2.713683918462256
2013-04-25,1.7929878945142639,2.0077464897845574,1.6403002753005016,1.9415417516076567,2.5270742621741924
2013-04-26,1.7855935497610953,2.000029413032935,1.6403002753005016,1.966418481208218,2.2534984635922486
2013-04-29,1.7627743780243286,1.9752294279978755,1.612999146215535,1.7720698091612972,2.478955403820935
2013-04-30,1.7757111399699042,1.9904781059161694,1.612999146215535,2.306953442561459,2.275039651999989
2013-05-01,1.8100254249682157,2.0296459641848874,1.612999146215535,4.441559038283063,2.767707556332311
2013-05-02,1.8080340002415327,2.0274674881931523,1.612999146215535,2.9816625960879466,2.9464245271107594
2013-05-03,1.8089332319374842,2.0288115011395806,1.612999146215535,2.251664733164217,2.6610578561056655
2013-05-06,1.8094694047136126,2.0294354514109356,1.612999146215535,2.2836509360368824,2.616146542275489
2013-05-07,1.7983454752216173,2.0174426308557365,1.612999146215535,1.8605654429916014,2.7138062539794934
2013-05-08,1.7945967858854472,2.013503858177673,1.612999146215535,1.6787305072665646,2.565408773157281
2013-05-09,1.7944369795718835,2.013262522026628,1.612999146215535,1.734375263327668,2.580912593817552
2013-05-10,1.790795485676221,2.009325765093795,1.612999146215535,1.6356470640426044,2.5103527931194014
2013-05-13,1.7908078836405235,2.009333604363146,1.612999146215535,1.6285516424567439,2.344695170144148
2013-05-14,1.7839722954666262,2.000982197930077,1.612999146215535,1.6063576537251987,2.544723569996008
2013-05-15,1.7846536588713788,2.001946171555893,1.612999146215535,1.5972424173103588,2.3293935576298663
2013-05-16,1.7846450920330643,2.002007361888224,1.612999146215535,1.6425568337517218,2.422153726762823
2013-05-17,1.7799588091854712,1.9970406880591227,1.612999146215535,1.6629291618751998,2.412530198303883
2013-05-20,1.7863784960113003,2.004647642769932,1.612999146215535,2.0610060917620974,2.475998124935894
2013-05-21,1.7868967218835428,2.0056149808754076,1.612999146215535,2.1892344067788465,2.2879925863075683
2013-05-22,1.7761309195786614,1.9941232822571024,1.612999146215535,1.7259815957051137,2.084621072631455
2013-05-23,1.757680419441159,1.9739150275313362,1.5996966188842494,1.6766353040897104,2.6202941981338856
2013-05-24,1.7571518308429384,1.9733530560647774,1.5996966188842494,1.5345808118368407,2.2788389372369005
2013-05-29,1.7546155489524646,1.9706606367374129,1.5996966188842494,1.509381040341159,2.2983956194334594
2013-05-30,1.7552666057388648,1.971345565079328,1.5996966188842494,1.4901857726966894,2.858447948896319
2013-05-31,1.7554223443706674,1.9719077624994814,1.5996966188842494,1.6551627782316345,1.991898769077405
2013-06-03,1.7627470626149961,1.9797322858804247,1.5996966188842494,1.5897062424141937,1.9666630415484365
2013-06-04,1.7498990956565774,1.9662013224185395,1.5996966188842494,1.5195606302629778,2.005690942810272
2013-06-05,1.7527576234987288,1.9693074464386606,1.5996966188842494,1.6679161912352645,2.1964243537130197
2013-06-06,1.760197640699663,1.9773635758575252,1.5996966188842494,1.782288347800112,1.905107326146252
2013-06-07,1.7490552691659556,1.9656949476816838,1.5996966188842494,1.5267378037521695,1.989530145105046
