Date,EURUSD,Loan,IBM,MSFT,MTOR,SP500
2011-05-18,0.008124337689862315,6.150793650793651e-05,-0.000351906158357771,0.006933115823817292,0.014563106796116505,0.008827340644882263
2011-05-19,-0.0011212333566923416,6.150793650793651e-05,0.000880075099741845,0.001012555690562981,0.007177033492822967,0.002355211131692181
2011-05-20,-0.005752771151957381,6.150793650793651e-05,-0.002520663579342283,-0.00910378312765527,-0.023752969121140142,-0.007732507843793949
2011-05-23,-0.0110781823313576,6.19047619047619e-05,-0.011165961448048895,-0.013066557778685178,-0.041970802919708027,-0.011919943987189463
2011-05-24,0.006564395290759917,6.19047619047619e-05,-0.001604659455604422,-0.000827472072817542,-0.015238095238095238,-0.00095293265015492
2011-05-25,-0.0003544339689517395,6.19047619047619e-05,-0.001428656467646884,0.001656314699792961,0.007736943907156673,0.003018662727710051
2011-05-26,-0.0009927669834064456,6.150793650793651e-05,-0.003397913561847988,0.019842910293509715,0.023672424824056303,0.004270834459967985
2011-05-27,0.014125496876774557,6.150793650793651e-05,0.001914104557961479,0.003648155654641265,0.01125,0.004342741558864127
2011-06-01,0.003825820812465297,6.150793650793651e-05,-0.014029479666133902,-0.023190723710515795,-0.056329497274379164,-0.022641852303918047
2011-06-02,-0.0003464763356662015,6.111111111111111e-05,-0.00282180595581172,-0.008595988538681949,-0.005776636713735558,-0.001226271329896284
2011-06-03,0.012338832663246757,6.111111111111111e-05,-0.00626166536215305,-0.01300578034682081,-0.015493867010974821,-0.009755043375633609
2011-06-06,0.0010955902492468805,6.150793650793651e-05,-0.001817631020902757,0.004392386530014641,-0.019672131147540985,-0.010633544659350031
2011-06-07,0.003761969904240825,6.150793650793651e-05,-0.006433990895295903,0.002082465639316951,-0.03411371237458194,-0.000793968539352987
2011-06-08,-0.0059965928449743355,6.111111111111111e-05,0.003970920642678233,-0.004987531172069825,-0.025623268698060944,-0.004052956891336262
2011-06-09,-0.003633372180708916,6.150793650793651e-05,0.003042472921990994,0.000835421888053467,0.033404406538734895,0.007452092044922118
2011-06-10,-0.011627906976744096,6.150793650793651e-05,-0.01007037126910944,-0.010642737896494158,-0.00687757909215956,-0.01376187295953175
2011-06-13,0.00020884093282291794,6.150793650793651e-05,-6.1282019855374e-05,0.014132039654081417,-0.01662049861495845,0.000999350029751537
2011-06-14,0.007307906458797309,6.150793650793651e-05,0.005822148679291536,0.007487520798668885,0.01267605633802817,0.01259538034829784
2011-06-15,-0.01741173219097636,6.150793650793651e-05,-0.01090665366804777,-0.01981833195706028,-0.017385257301808066,-0.01756126320880867
2011-06-16,-0.004641023837986036,6.150793650793651e-05,0.002094498860346208,0.010741364785172704,0.009907997169143666,0.001957363822168603
2011-06-17,0.012080536912751683,6.111111111111111e-05,0.010880924571217802,0.011043967493227756,-0.000700770847932726,0.003049484197673455
2011-06-20,-0.0004188189306157941,6.0714285714285715e-05,0.003527122354658234,0.008656224237427864,0.004908835904628331,0.005521709002648035
2011-06-21,0.0055167597765364285,6.0714285714285715e-05,0.007271845836868258,0.011851246424192888,0.03558967201674808,0.013557158437288793
2011-06-22,0.00027779706924091485,6.0317460317460316e-05,-0.003248706533509806,-0.00444264943457189,0.011455525606469003,-0.00644075987970141
2011-06-23,-0.016454905228077354,5.9920634920634916e-05,0.002655721873491067,-0.000811359026369168,0.003997335109926716,-0.002695628339873259
2011-06-24,0.0016236058167442557,6.0317460317460316e-05,-0.006320732000963159,-0.013398294762484775,-0.0112806901128069,-0.011903090424090653
2011-06-27,0.006554373105926992,6.0317460317460316e-05,0.015447991761071062,0.037037037037037035,-0.000671140939597315,0.00923208136837684
2011-06-28,0.0060215656070579104,6.0714285714285715e-05,0.014258441713399355,0.02380952380952381,0.020147750167897917,0.013161850749997527
2011-06-29,0.004175946547884113,6.0317460317460316e-05,0.003117463678607141,-0.006976744186046512,0.027649769585253454,0.008387872736186857
2011-06-30,0.006584419184918033,6.0714285714285715e-05,0.0059223642547203,0.01483216237314598,0.02754644458680333,0.010083508298234288
2011-07-01,-0.0010328444536251702,6.0317460317460316e-05,0.017429320897697463,0.000769230769230769,0.010598503740648378,0.014492804755914671
2011-07-06,-0.009744298548721497,5.9920634920634916e-05,0.012996636835204925,0.01152516327314637,0.029850746268656716,0.001502927999919753
2011-07-07,0.0013957708144323178,6.0714285714285715e-05,-0.006921388779472174,0.016710976072920623,0.033816425120772944,0.010677752505656493
2011-07-08,-0.006829744233047608,6.0714285714285715e-05,5.6663644605621e-05,0.005603287261860291,-0.009929906542056074,-0.006843220310052606
2011-07-11,-0.015227001613921876,6.0714285714285715e-05,-0.008499065102838687,-0.010772659732540862,-0.04660766961651917,-0.01803216447116654
2011-07-12,-0.0014251104460595299,6.0714285714285715e-05,-0.005371735527744443,-0.003379647014645137,-0.001237623762376238,-0.004430304054154199
2011-07-13,0.010917653774796587,5.9920634920634916e-05,0.001551278368284976,0.003391107761868877,-0.011771995043370507,0.0031648372599633
2011-07-14,0.0010587986165029317,5.9920634920634916e-05,-0.000516291877007802,-0.006008261359369133,-0.00877742946708464,-0.006812058805745987
2011-07-15,-0.0018333098293611405,6.0317460317460316e-05,0.007518796992481203,0.011711371363808084,-0.006957621758380772,0.005591866953544985
2011-07-18,-0.008053122350946684,6.0317460317460316e-05,-0.001481143898826478,-0.007094846900672143,-0.03248407643312102,-0.008152338022544996
2011-07-19,0.008118501637943476,6.0714285714285715e-05,0.05665221360109539,0.035727717186912374,0.031599736668861095,0.016329043618968392
2011-07-20,0.002260525572195693,6.0317460317460316e-05,-0.008422871335241078,-0.017429193899782133,-0.001914486279514997,-0.000563684220643008
2011-07-21,0.01296870594868893,6.150793650793651e-05,0.006806425265450585,0.001293422025129342,-0.03516624040920716,0.013493435656697396
2011-07-22,-0.0004174784302810597,6.150793650793651e-05,0.001514332071389941,0.016054622624100387,0.005964214711729622,0.000962995517606904
2011-07-25,-0.000626479186969342,6.150793650793651e-05,-0.007992223782265903,0.013803123864874683,-0.009881422924901186,-0.005610781252591381
2011-07-26,0.009612035940656183,6.23015873015873e-05,-0.004191616766467066,0.006091006807595844,-0.03127079174983367,-0.00389019191346946
2011-07-27,-0.008416695412211128,6.269841269841269e-05,-0.00863718362215055,-0.026709401709401708,-0.036401098901098904,-0.020251568166970324
2011-07-28,-0.004870242816391923,6.23015873015873e-05,0.002481389578163772,0.014270032930845226,-0.015680684248039915,-0.003164012700954608
2011-07-29,0.005942809200867094,6.349206349206349e-05,0.000275027502750275,-0.011544011544011544,-0.022447501810282405,-0.006379193661378698
2011-08-01,-0.012927439532944285,6.349206349206349e-05,-0.006048941435248831,-0.004744525547445255,0.015555555555555557,-0.004214495694084021
2011-08-02,0.0021123785382342053,6.19047619047619e-05,-0.014937759336099586,-0.017235056839017236,-0.17578409919766594,-0.025576433172753012
2011-08-03,0.006183249016301184,6.0317460317460316e-05,0.004380791912384162,0.004477611940298507,0.03185840707964602,0.005455814923401585
2011-08-04,-0.01131284916201114,6.0317460317460316e-05,-0.041100486495554436,-0.036404160475482915,-0.137221269296741,-0.047724097499418534
2011-08-05,0.0,5.9920634920634916e-05,0.008747375787263822,-0.010023130300693909,-0.06262425447316103,-0.000672621381564872
2011-08-08,0.005862409944907387,6.150793650793651e-05,-0.034743901029020696,-0.04672897196261682,-0.13043478260869565,-0.0665320297219662
2011-08-09,7.021978793630979e-05,6.0714285714285715e-05,0.026410780892792685,0.04493464052287582,0.07804878048780488,0.0474201115697051
2011-08-10,-0.0034405280157280282,6.0317460317460316e-05,-0.047300861614207844,-0.05394839718530101,-0.048642533936651584,-0.04375227084865643
2011-08-11,0.0026069189036850293,6.0714285714285715e-05,0.025778269964316477,0.04090909090909091,0.0713436385255648,0.046185061655911554
2011-08-12,0.0006324666198171958,6.0317460317460316e-05,0.008816649673124214,-0.003572846367606193,0.003329633740288568,0.005183686898565256
2011-08-15,0.014958915654189164,6.0317460317460316e-05,0.028478002378121283,0.016334661354581673,0.048672566371681415,0.02168732270713915
2011-08-16,-0.002145031829504651,6.0714285714285715e-05,-0.010116191687380772,0.0,-0.03270042194092827,-0.009120380924197155
2011-08-17,0.0010401497815686334,5.9920634920634916e-05,0.001401541695865452,-0.004142011834319527,0.004362050163576881,0.001027677303989874
2011-08-18,-0.008035466888334786,5.9920634920634916e-05,-0.044611616515045485,-0.022776787482669834,-0.13246471226927253,-0.04437151926428144
2011-08-19,0.0061452513966482325,6.0317460317460316e-05,-0.038393456631874504,-0.02513173895419538,-0.08635794743429287,-0.014923058136815232
2011-08-22,-0.0016657412548585215,5.9920634920634916e-05,0.009140535736955694,-0.002910602910602911,-0.038356164383561646,0.000357793297086454
2011-08-23,0.0032675194660736206,5.9920634920634916e-05,0.03358913070826519,0.030859049207673062,0.08262108262108261,0.034443285057885235
2011-08-24,-0.0020095627468644794,6.0317460317460316e-05,0.014849074975657253,0.007281553398058252,0.019736842105263157,0.013181057448017262
2011-08-25,-0.001527565615886628,5.9920634920634916e-05,-0.007076037419045335,-0.01325301204819277,-0.025806451612903226,-0.01556046766155707
2011-08-26,0.005771905424200252,5.9920634920634916e-05,0.02150018118130209,0.027676027676027677,0.010596026490066225,0.015293980643061958
2011-08-29,0.0032496715757450723,6.0317460317460316e-05,0.020574671869457255,0.023366336633663366,0.127129750982962,0.028404482050647897
2011-08-30,-0.00516884906960724,5.9920634920634916e-05,-0.000637237863515236,0.015092879256965943,0.009302325581395349,0.002626400376927414
2011-08-31,-0.0020090058884654205,6.0317460317460316e-05,-0.003478059242942438,0.014105985512771636,-0.026497695852534562,0.005099508239313064
2011-09-01,-0.008538109121199677,6.0317460317460316e-05,-0.00919085568029783,-0.014661654135338346,-0.03195266272189349,-0.011889033025441594
2011-09-02,-0.005601064202198414,6.0317460317460316e-05,-0.019667703868960253,-0.01564288439526898,-0.06845965770171149,-0.02509983118124699
2011-09-07,0.004214586756196903,6.0317460317460316e-05,0.013324450366422385,0.01920815366522932,0.044897959183673466,0.02900328268807007
2011-09-08,-0.007895860008536038,6.0317460317460316e-05,-0.012312473850935389,0.008461538461538461,-0.055989583333333336,-0.0106233219856923
2011-09-09,-0.02014770201477023,5.9920634920634916e-05,-0.023479576399394856,-0.018306636155606407,-0.03586206896551724,-0.02663002362699428
2011-09-12,-0.0022684033367481593,5.9920634920634916e-05,0.006506785647889942,0.005827505827505828,-0.034334763948497854,0.007052226321073021
2011-09-13,0.0033003300330034513,5.9920634920634916e-05,0.006218446004186677,0.005793742757821553,0.08148148148148147,0.009622323801771878
2011-09-14,0.002192982456140191,5.9920634920634916e-05,0.023312733280303494,0.017665130568356373,0.0547945205479452,0.013543267460844104
2011-09-15,0.01079504011670318,5.9920634920634916e-05,0.017041377660846686,0.01849056603773585,0.08311688311688312,0.01729859435576625
2011-09-16,-0.005412036368884321,5.9920634920634916e-05,0.017049797166206127,0.004816598740274176,0.011990407673860911,0.005781529474853706
2011-09-19,-0.01066531234129009,5.9920634920634916e-05,0.000809295334990462,0.00331858407079646,-0.042654028436018954,-0.009720324438913372
2011-09-20,0.004473452625403329,5.9920634920634916e-05,0.00918385028591232,-0.008452774715178243,-0.0297029702970297,-0.001807046575791191
2011-09-21,0.0019712345769147266,5.9920634920634916e-05,-0.00972985347985348,-0.036693847294292065,-0.09693877551020408,-0.029178757532154452
2011-09-22,-0.02025648498979893,5.9523809523809524e-05,-0.025430586059415096,-0.0357829934590227,-0.0635593220338983,-0.032021234865886025
2011-09-23,0.0053547523427039945,5.9920634920634916e-05,0.004269956114339936,0.0,0.013574660633484163,0.006360324693344774
2011-09-26,-0.0001479508803077234,6.0317460317460316e-05,0.030530294082910123,0.015163607342378291,0.014880952380952382,0.023155648879717116
2011-09-27,0.006658774785439636,5.9920634920634916e-05,0.018337058048249383,0.009040880503144654,0.051319648093841645,0.010557616834726056
2011-09-28,0.0016169337057181377,6.0317460317460316e-05,-0.000900343255866299,-0.003700818075574601,-0.058577405857740586,-0.02029129214631773
2011-09-29,0.0008071617258584851,6.0317460317460316e-05,0.009124190368910165,-0.004887585532746823,0.13185185185185186,0.007897745268014804
2011-09-30,-0.013930640076251888,6.0317460317460316e-05,-0.02399955349667913,-0.02200392927308448,-0.07591623036649214,-0.02487708798513954
2011-10-03,-0.012491635065804085,6.0317460317460316e-05,-0.009035283353348201,-0.01446364001607071,-0.08923512747875353,-0.028378344976653782
2011-10-04,0.0009788419546719052,5.9920634920634916e-05,0.008367476484505742,0.033020790868324504,0.06376360808709176,0.022528004208353727
2011-10-05,0.002557544757033403,5.9523809523809524e-05,0.012075082980428064,0.021704814522494082,0.12280701754385964,0.018250627325083302
2011-10-06,0.006002400960384069,5.9920634920634916e-05,0.027367825841108286,0.01738122827346466,0.08203125,0.018482664753980003
2011-10-07,0.007756563245823411,5.9920634920634916e-05,0.003852716164896252,-0.003416856492027335,-0.013237063778580024,-0.007991799917670211
2011-10-12,0.01083693344072656,6.0317460317460316e-05,0.006054054054054054,-0.001481481481481481,0.025612472160356347,0.009966341859119793
2011-10-13,-0.005432814197754432,6.0317460317460316e-05,0.003761014399312272,0.008160237388724036,-0.04343105320304017,-0.002926498725525048
2011-10-14,0.009541150764748707,6.0317460317460316e-05,0.019858687506690932,0.003311258278145695,0.0170261066969353,0.017326890445082427
2011-10-17,-0.0065651828872376194,6.111111111111111e-05,-0.020679158137826063,-0.010634396773010634,-0.06473214285714286,-0.019308024954275853
2011-10-18,-0.0037037037037037646,6.111111111111111e-05,-0.0412133554852886,0.01223128243143069,-0.00954653937947494,0.02051585570254539
2011-10-19,0.004081930169837378,6.0714285714285715e-05,-0.00844046953605366,-0.006590992310508971,-0.006024096385542169,-0.012532389403116758
2011-10-20,-0.007477313974591615,6.0714285714285715e-05,-0.000789221489373696,-0.003317360855141909,-0.04606060606060606,0.004447124316350804
2011-10-21,0.014701579871269743,6.0317460317460316e-05,0.02471086036671368,0.004437869822485207,0.03303684879288437,0.018774696257725414
2011-10-24,0.0042528652778779374,6.0317460317460316e-05,0.003413533006661895,0.001104565537555228,0.12423124231242312,0.01302934933614708
2011-10-25,-0.0015073212747631626,5.9920634920634916e-05,-0.01037037037037037,-0.013975726369988967,-0.036105032822757115,-0.020036541493618873
2011-10-26,-0.005247645747969321,6.0317460317460316e-05,0.008926591261920603,-0.008205893323386795,0.02383654937570942,0.010240224997826024
2011-10-27,0.024136435901141784,6.0317460317460316e-05,0.021487058306314227,0.02482136141406544,0.10864745011086474,0.03439812863375931
2011-10-28,-0.0005644933672028785,5.9920634920634916e-05,0.008446309446955024,-0.009908256880733945,0.024,0.000420303286488103
2011-10-31,-0.015320530923467968,5.9920634920634916e-05,-0.015044011736463057,-0.012972572275759821,-0.0703125,-0.02481955705179481
2011-11-01,-0.019430701943070283,5.9920634920634916e-05,-0.01776526025023019,-0.02403304543747653,-0.08718487394957983,-0.027867456049566378
2011-11-02,0.0092863410353905,5.9920634920634916e-05,0.01417149159084643,0.000769526741054252,0.03107019562715765,0.016245523441118105
2011-11-03,-0.004274433094254904,5.9920634920634916e-05,0.018377555458895172,0.019992310649750097,0.0,0.01889212847917029
2011-11-04,0.001236903376018672,5.9920634920634916e-05,-0.004911906033101975,-0.010554089709762533,-0.017857142857142856,-0.006250828642505676
2011-11-07,-0.0012353753360947461,5.9920634920634916e-05,0.005043459598669385,0.02095238095238095,-0.001136363636363636,0.006382419656339153
2011-11-08,0.0029831199068683922,5.9920634920634916e-05,0.003630151612214392,0.013432835820895522,-0.023890784982935155,0.01242474552395097
2011-11-09,-0.013710554951033793,5.9920634920634916e-05,-0.026755674232309744,-0.035346097201767304,-0.09557109557109557,-0.03667153154856634
2011-11-10,0.00029420417769943086,5.9920634920634916e-05,0.006090869183494293,0.003053435114503817,0.01675257731958763,0.00864160586580949
2011-11-15,-0.007412844036697286,5.9920634920634916e-05,0.007472644782492661,0.006726457399103139,-0.17691342534504392,0.004751032330289769
2011-11-16,-0.0014049097900029617,5.9920634920634916e-05,-0.01128476821192053,-0.02505609573672401,-0.051829268292682924,-0.016475479182437257
2011-11-17,0.0012587930396150693,6.0317460317460316e-05,-0.004769049405208445,-0.02032988108937476,-0.08842443729903537,-0.016845325745687482
2011-11-18,-7.395355716610652e-05,5.9920634920634916e-05,-0.00263823830291283,-0.009397024275646045,-0.08112874779541446,-0.000390778326162976
2011-11-21,0.0002958361067968429,6.0317460317460316e-05,-0.02029799179442885,-0.011857707509881424,-0.04798464491362764,-0.01865090134534812
2011-11-22,-0.001848428835489746,6.0317460317460316e-05,-0.000936742340753802,-0.0084,0.06048387096774194,-0.0040258265296481
2011-11-23,-0.011333333333333417,6.0317460317460316e-05,-0.018531796370856543,-0.01290843081887858,-0.045627376425855515,-0.021966418090471083
2011-11-28,0.006795530051344034,6.0714285714285715e-05,0.02908618547385067,0.02345679012345679,0.09183673469387756,0.029210194758476252
2011-11-29,0.0006749662516876143,6.0317460317460316e-05,-0.006969979693759947,-0.00120627261761158,0.029906542056074768,0.002615952762603812
2011-11-30,0.008244023083264551,5.9920634920634916e-05,0.03901845915773185,0.029790660225442835,0.07985480943738657,0.04330590272081019
2011-12-01,0.002527317326990408,5.9920634920634916e-05,0.007712765957446809,-0.011727912431587178,0.031932773109243695,-0.001804464018529857
2011-12-02,-0.007488692815303621,6.0317460317460316e-05,0.001108471892319873,-0.002373417721518987,0.013029315960912053,-0.000335405144310644
2011-12-05,0.005752278499925323,5.9920634920634916e-05,0.006221659812295687,0.019032513877874704,-0.012861736334405145,0.010460014131380752
2011-12-06,-0.004902324890440624,5.9920634920634916e-05,0.01100398239362817,-0.001556420233463035,-0.026058631921824105,0.001125834464983782
2011-12-07,-0.0008210793461221888,6.0317460317460316e-05,0.005753083860267441,-0.002338269680436477,0.001672240802675585,0.002277313981175911
2011-12-08,-0.004631704766173583,5.9920634920634916e-05,-0.012728678175727905,-0.0078125,-0.08013355592654424,-0.02114516792929171
2011-12-09,0.0033023116181327694,5.9920634920634916e-05,0.015554859588683578,0.011811023622047244,0.041742286751361164,0.016952327883950014
2011-12-12,-0.013464991023339312,5.9920634920634916e-05,-0.012232730263157895,-0.007392996108949416,-0.0313588850174216,-0.014883770666696702
2011-12-13,-0.0071276918410676515,5.9920634920634916e-05,-0.005359558747008013,0.009800078400627205,-0.0341726618705036,-0.008640661663708832
2011-12-14,-0.009317244539483682,5.9920634920634916e-05,-0.012712529427151452,-0.006599378881987578,-0.0446927374301676,-0.011194200884705893
2011-12-15,0.003160653715695405,5.9523809523809524e-05,-0.006570580754557016,-0.001172332942555686,0.03313840155945419,0.003334572765180734
2011-12-16,0.0009221547683087028,5.9523809523809524e-05,-0.020855557926178794,0.017214397496087636,0.0,0.003288817181634757
2011-12-19,-0.0006142034548943798,5.9920634920634916e-05,-0.003704308982949284,-0.018076923076923077,-0.052830188679245285,-0.011843945886457584
2011-12-20,0.004532534378120845,5.9920634920634916e-05,0.023784788670785716,0.019388954171562868,0.08964143426294821,0.029901261634208948
2011-12-21,-0.002753135515448202,5.9920634920634916e-05,-0.030816064943388163,-0.010182516810758886,-0.03290676416819013,0.001647331781285652
2011-12-22,0.0003834355828220559,5.9920634920634916e-05,0.003141015043808894,0.001940993788819876,0.07561436672967864,0.0083844384402392
2011-12-23,-0.0003832886163280813,5.9920634920634916e-05,0.014886838057569764,0.008523827973653622,0.015817223198594025,0.009030890067508682
2011-12-28,-0.011320177451430213,5.9920634920634916e-05,-0.005190592051905921,-0.008448540706605223,-0.0847750865051903,-0.012234939204813588
2011-12-29,0.002011449791118558,6.0317460317460316e-05,0.011902820805478559,0.007745933384972889,0.011342155009451797,0.010644575833317935
2011-12-30,0.0016213712168005046,6.0317460317460316e-05,-0.01235363626597916,-0.002305918524212145,-0.005607476635514019,-0.00423126559133998
2012-01-04,-0.010029859888216919,6.0317460317460316e-05,-0.004079441760601181,0.023725014010835047,0.003407155025553663,0.000387904948965054
2012-01-05,-0.011368909512760927,6.0317460317460316e-05,-0.004742912579497682,0.010218978102189781,0.006791171477079796,0.00289753114981873
2012-01-06,-0.0046937338652898175,6.0317460317460316e-05,-0.011480558864940973,0.015354046242774566,-0.008431703204047219,-0.002190763020577438
2012-01-09,0.0017291519295763447,5.9920634920634916e-05,-0.005204338775063,-0.012987012987012986,0.03571428571428571,0.002329836823186874
2012-01-10,0.0029030992546097423,6.0317460317460316e-05,-0.001541935128586376,0.003604902667627974,0.06239737274220033,0.008934501768523269
2012-01-11,-0.007510561727429255,6.0317460317460316e-05,0.005570569742430092,-0.004310344827586207,0.03554868624420402,0.000412632178945637
2012-01-12,0.010405171054705953,6.0714285714285715e-05,-0.0097082053532251,0.0101010101010101,-0.004477611940298507,0.002412739968327291
2012-01-13,-0.010610079575596898,6.0714285714285715e-05,-0.007698698421489892,0.00892857142857143,-0.017991004497751123,-0.004854064104642727
2012-01-18,0.006671899529042458,6.0714285714285715e-05,0.005944444444444444,-0.000884799150592815,-0.040257648953301126,0.011388463499940603
2012-01-19,0.008732943469785592,6.150793650793651e-05,-0.003037499309659248,-0.003896563939071909,0.06375838926174497,0.005104290991860158
2012-01-20,0.0008502744067402368,6.150793650793651e-05,0.044316419233325945,0.05654338549075391,0.00946372239747634,0.000790036423225657
2012-01-23,0.006719184430027836,6.111111111111111e-05,0.007744536388712073,0.000673174015483002,0.021875,0.00042957685333755
2012-01-24,-0.0023782125047948632,6.111111111111111e-05,0.010264238340877987,-0.013118062563067608,0.03363914373088685,-0.000915504830682374
2012-01-25,-0.0019993848046754303,6.111111111111111e-05,-0.001042046579482103,0.007498295841854124,0.02071005917159763,0.008514432080903758
2012-01-26,0.013407304669440512,6.150793650793651e-05,-0.003911750899702707,-0.002029769959404601,-0.0391304347826087,-0.005659397925803791
2012-01-27,0.0030413625304135383,6.19047619047619e-05,-0.002722798198764269,-0.009152542372881356,0.018099547511312215,-0.001510850156799317
2012-01-30,-0.005230442692540915,6.150793650793651e-05,0.010710910427386328,0.013000342114266166,-0.06666666666666667,-0.002353911269163797
2012-01-31,-0.005334146155604791,6.19047619047619e-05,0.000519480519480519,-0.002701789935832489,-0.003174603174603175,-0.000398911991705471
2012-02-01,0.009652953344059023,6.19047619047619e-05,0.000103842159916926,0.012190992211310533,0.054140127388535034,0.009246974499452474
2012-02-02,-0.0009105394946506973,6.269841269841269e-05,-0.005658810092409926,0.002007360321177651,-0.003021148036253776,0.001258018323553305
2012-02-03,-0.004632794106478322,6.269841269841269e-05,0.011016550931968882,0.009682804674457429,0.13484848484848486,0.014700976111428198
2012-02-06,0.0018312223409124861,6.269841269841269e-05,-0.004234662259863665,-0.001322751322751323,0.06942590120160214,-0.000503604775378242
2012-02-07,0.008682406702208656,6.269841269841269e-05,0.002748677523078519,0.004966887417218543,-0.019975031210986267,0.001982046214513095
2012-02-08,0.0006795530051342258,6.30952380952381e-05,0.001810188776829584,0.010214168039538715,0.007643312101910828,0.002556780741056962
2012-02-09,0.003320003018184803,6.30952380952381e-05,0.000932884166882612,0.003587736464448793,-0.005056890012642225,0.001658561824140477
2012-02-10,-0.008272542678799844,6.30952380952381e-05,-0.003676280225754673,-0.008937276568085798,-0.03811944091486658,-0.006979569114982183
2012-02-13,0.00181997421703195,6.388888888888888e-05,0.001039392994491217,0.00278734218724381,0.02774108322324967,0.006930758160979498
